,edit_count,sentiment,neg_sentiment
2018-03-24,2.3666666666666667,-0.24848408232684488,0.3760185185185185
2018-03-25,2.3333333333333335,-0.21581006775851602,0.34268518518518515
2018-03-26,2.3,-0.1825047525818701,0.3093518518518518
2018-03-27,2.3333333333333335,-0.21582070321396546,0.34268518518518515
2018-03-28,2.3666666666666667,-0.18308495015457824,0.34268518518518515
2018-03-29,1.8333333333333333,-0.17341899951850925,0.32185185185185183
2018-03-30,1.8333333333333333,-0.17341899951850925,0.32185185185185183
2018-03-31,1.5333333333333334,-0.1686073216299216,0.30333333333333334
2018-04-01,1.5,-0.201893396427234,0.30333333333333334
2018-04-02,1.5666666666666667,-0.2016427976389726,0.32
2018-04-03,1.6,-0.2346000057955583,0.35333333333333333
2018-04-04,1.6333333333333333,-0.20134043122331302,0.35333333333333333
2018-04-05,1.6666666666666667,-0.2346228005985419,0.38666666666666666
2018-04-06,1.6666666666666667,-0.2346228005985419,0.38666666666666666
2018-04-07,1.6666666666666667,-0.2346228005985419,0.38666666666666666
2018-04-08,1.9,-0.22414286484320958,0.3825
2018-04-09,1.9,-0.22414286484320958,0.3825
2018-04-10,1.9,-0.22306002090374627,0.3825
2018-04-11,1.9,-0.22306002090374627,0.3825
2018-04-12,1.6333333333333333,-0.2084092094004154,0.3575
2018-04-13,1.5666666666666667,-0.24752318132254814,0.3797222222222222
2018-04-14,1.6,-0.280833543025785,0.4130555555555555
2018-04-15,1.4666666666666666,-0.2675273340774907,0.38805555555555554
2018-04-16,1.3666666666666667,-0.2564812807738781,0.36583333333333334
2018-04-17,1.3,-0.2289499410490195,0.33249999999999996
2018-04-18,1.3666666666666667,-0.24861416106422743,0.36583333333333334
2018-04-19,1.3666666666666667,-0.24861416106422743,0.36583333333333334
2018-04-20,1.3666666666666667,-0.24861416106422743,0.36583333333333334
2018-04-21,1.2333333333333334,-0.24280603850881258,0.36583333333333334
2018-04-22,1.2333333333333334,-0.17886785094936689,0.33249999999999996
2018-04-23,0.9333333333333333,-0.19149661287665368,0.33916666666666667
2018-04-24,1.0333333333333334,-0.22281779737936128,0.3725
2018-04-25,1.4333333333333333,-0.2514038272202015,0.4058333333333334
2018-04-26,1.4333333333333333,-0.18479554528991382,0.3725
2018-04-27,1.5333333333333334,-0.25055640762050946,0.4058333333333334
2018-04-28,1.6333333333333333,-0.28384740841057565,0.4391666666666667
2018-04-29,1.6666666666666667,-0.317168006218142,0.47250000000000003
2018-04-30,1.6666666666666667,-0.317168006218142,0.47250000000000003
2018-05-01,1.7,-0.3504084695544508,0.5058333333333334
2018-05-02,1.6333333333333333,-0.3506590683427122,0.4891666666666667
2018-05-03,1.6,-0.3177018601861265,0.45583333333333337
2018-05-04,1.5666666666666667,-0.35096143475837177,0.45583333333333337
2018-05-05,1.5333333333333334,-0.3176790653831429,0.42250000000000004
2018-05-06,1.5333333333333334,-0.3176790653831429,0.42250000000000004
2018-05-07,1.5666666666666667,-0.3509402075575458,0.45583333333333337
2018-05-08,1.3333333333333333,-0.30064950254228384,0.4266666666666667
2018-05-09,1.4,-0.33373298611905844,0.46
2018-05-10,1.4,-0.34710020906395384,0.4666666666666667
2018-05-11,1.4,-0.34710020906395384,0.4666666666666667
2018-05-12,1.4,-0.34710020906395384,0.4666666666666667
2018-05-13,1.3666666666666667,-0.3138123560614056,0.43333333333333335
2018-05-14,1.5,-0.3134657995568382,0.43333333333333335
2018-05-15,1.5666666666666667,-0.3417561468150881,0.4666666666666667
2018-05-16,1.5666666666666667,-0.3417561468150881,0.4666666666666667
2018-05-17,1.7,-0.3583946651882596,0.49166666666666664
2018-05-18,1.6333333333333333,-0.3387304451730516,0.4583333333333333
2018-05-19,1.6333333333333333,-0.3387304451730516,0.4583333333333333
2018-05-20,1.6333333333333333,-0.3387304451730516,0.4583333333333333
2018-05-21,1.6,-0.31134489443567065,0.425
2018-05-22,1.5333333333333334,-0.3420395619339413,0.425
2018-05-23,1.5,-0.3091554588741727,0.39166666666666666
2018-05-24,1.5666666666666667,-0.2984701442718506,0.385
2018-05-25,1.6,-0.2878600839289845,0.3773076923076923
2018-05-26,1.5666666666666667,-0.3211524152271768,0.3773076923076923
2018-05-27,1.7333333333333334,-0.32117689932513444,0.3773076923076923
2018-05-28,1.7,-0.3195205273078038,0.3773076923076923
2018-05-29,1.7333333333333334,-0.28677056052745914,0.3606410256410256
2018-05-30,1.7666666666666666,-0.32007407365701135,0.39397435897435895
2018-05-31,2.066666666666667,-0.31029677111368914,0.39064102564102565
2018-06-01,2.1333333333333333,-0.34354538141152796,0.423974358974359
2018-06-02,2.1333333333333333,-0.34354538141152796,0.423974358974359
2018-06-03,2.1333333333333333,-0.34354538141152796,0.423974358974359
2018-06-04,2.433333333333333,-0.36331628667662963,0.4499002849002849
2018-06-05,2.566666666666667,-0.396147043082619,0.4832336182336182
2018-06-06,2.6,-0.3958743597800575,0.4832336182336182
2018-06-07,2.566666666666667,-0.4236770556107206,0.4832336182336182
2018-06-08,2.5,-0.390593572033946,0.4499002849002849
2018-06-09,2.4,-0.39038748480230995,0.4499002849002849
2018-06-10,2.433333333333333,-0.35780123807341285,0.4499002849002849
2018-06-11,2.6,-0.39088190850963617,0.4832336182336182
2018-06-12,2.9,-0.41758026559723066,0.5128632478632479
2018-06-13,3.2333333333333334,-0.37346969431876453,0.49064102564102563
2018-06-14,3.6,-0.36311476430916717,0.4829487179487179
2018-06-15,3.6333333333333333,-0.3961544414522641,0.5162820512820513
2018-06-16,3.6333333333333333,-0.39865128846589654,0.5162820512820513
2018-06-17,3.7,-0.4319410269620411,0.5496153846153846
2018-06-18,3.8333333333333335,-0.4652352685890985,0.5829487179487179
2018-06-19,4.133333333333334,-0.48501893233879334,0.6088746438746439
2018-06-20,4.466666666666667,-0.5052670305135243,0.6355413105413105
2018-06-21,4.533333333333333,-0.506049017624298,0.6522079772079772
2018-06-22,4.733333333333333,-0.5174469684722417,0.6744301994301994
2018-06-23,4.666666666666667,-0.5301280373165072,0.681096866096866
2018-06-24,4.233333333333333,-0.512152067818533,0.6554558404558404
2018-06-25,4.233333333333333,-0.512152067818533,0.6554558404558404
2018-06-26,3.966666666666667,-0.5119982222699032,0.6554558404558404
2018-06-27,3.9,-0.4803635934971676,0.622122507122507
2018-06-28,3.8333333333333335,-0.47979296246994596,0.6054558404558404
2018-06-29,3.8,-0.44648944934039375,0.5721225071225071
2018-06-30,3.7666666666666666,-0.43370921887563507,0.5643447293447293
2018-07-01,3.966666666666667,-0.4230298695723895,0.5601780626780627
2018-07-02,4.166666666666667,-0.4558864329683135,0.593511396011396
2018-07-03,4.566666666666666,-0.4509637515836971,0.6074002849002849
2018-07-04,4.3,-0.4000376693611471,0.581474358974359
2018-07-05,4.333333333333333,-0.38680844159971955,0.5748076923076922
2018-07-06,4.3,-0.38445494624029874,0.5748076923076922
2018-07-07,4.433333333333334,-0.40091235043656115,0.5998076923076923
2018-07-08,4.5,-0.401194416503621,0.616474358974359
2018-07-09,4.466666666666667,-0.4014453172887492,0.616474358974359
2018-07-10,4.6,-0.4394426707630483,0.636474358974359
2018-07-11,4.5,-0.4391295057738948,0.636474358974359
2018-07-12,4.3,-0.44547235237057736,0.6401780626780627
2018-07-13,3.8333333333333335,-0.47792645573446213,0.6624002849002849
2018-07-14,3.6,-0.48155370352444826,0.664537037037037
2018-07-15,3.6333333333333333,-0.4487016767042655,0.6478703703703703
2018-07-16,3.566666666666667,-0.4295857682603377,0.639537037037037
2018-07-17,3.8333333333333335,-0.40448002922314186,0.6262037037037037
2018-07-18,4.133333333333334,-0.3888767027710578,0.6185113960113959
2018-07-19,3.9,-0.3950569563959739,0.6259188034188033
2018-07-20,3.933333333333333,-0.38395971080030195,0.620464257964258
2018-07-21,4.966666666666667,-0.3937724151611483,0.6260198135198135
2018-07-22,6.7,-0.3824163718593686,0.6210389706079361
2018-07-23,7.266666666666667,-0.36209871440191094,0.6110389706079361
2018-07-24,7.566666666666666,-0.3872156916078939,0.6406686002375658
2018-07-25,7.633333333333334,-0.4205002027766917,0.6740019335708991
2018-07-26,7.766666666666667,-0.40947819690078635,0.6673352669042324
2018-07-27,7.833333333333333,-0.40967018246819714,0.6840019335708991
2018-07-28,7.833333333333333,-0.40967018246819714,0.6840019335708991
2018-07-29,7.866666666666666,-0.43339456757078704,0.7173352669042324
2018-07-30,7.933333333333334,-0.4383855802419655,0.7193554689244344
2018-07-31,7.666666666666667,-0.41581631924737217,0.6901888022577677
2018-08-01,7.633333333333334,-0.3898333368635382,0.6768554689244345
2018-08-02,7.266666666666667,-0.3615991285711069,0.6629665800355456
2018-08-03,7.633333333333334,-0.41440407199358337,0.6907443578133233
2018-08-04,7.533333333333333,-0.4280768760313132,0.69741102447999
2018-08-05,7.633333333333334,-0.3978163508841931,0.6807443578133233
2018-08-06,7.9,-0.39705411460030793,0.6807443578133233
2018-08-07,7.9,-0.42926312849947534,0.69741102447999
2018-08-08,7.866666666666666,-0.39598951107292096,0.6640776911466567
2018-08-09,7.7,-0.39057840432751895,0.6440776911466567
2018-08-10,7.633333333333334,-0.35781089888044915,0.6107443578133233
2018-08-11,7.533333333333333,-0.32476969519617216,0.5774110244799899
2018-08-12,7.566666666666666,-0.33656952142081714,0.5774110244799899
2018-08-13,7.433333333333334,-0.34805876439838335,0.5829665800355456
2018-08-14,7.366666666666666,-0.3478711140754692,0.5662999133688789
2018-08-15,7.5,-0.3704862713088134,0.5774110244799899
2018-08-16,7.3,-0.39552877577836704,0.5907443578133232
2018-08-17,6.9,-0.41113614839242063,0.598436665505631
2018-08-18,6.866666666666666,-0.41844000917599755,0.598436665505631
2018-08-19,6.5,-0.40928915659693854,0.5772245442935098
2018-08-20,5.433333333333334,-0.43172415849041557,0.5883356554046208
2018-08-21,3.8,-0.45730922226853643,0.6007239057239057
2018-08-22,3.2666666666666666,-0.46165585472928955,0.6023905723905724
2018-08-23,3.0,-0.46986173633373146,0.6060942760942761
2018-08-24,3.0,-0.43685772959030034,0.5894276094276094
2018-08-25,3.2,-0.4362812607757974,0.59003367003367
2018-08-26,3.2,-0.46888436369823694,0.6067003367003367
2018-08-27,3.6,-0.49097691816814026,0.6344781144781144
2018-08-28,3.566666666666667,-0.4672525330655503,0.6011447811447811
2018-08-29,3.2333333333333334,-0.4848421740441611,0.6102356902356902
2018-08-30,3.2333333333333334,-0.4848421740441611,0.6102356902356902
2018-08-31,3.066666666666667,-0.4779685930320711,0.5902356902356902
2018-09-01,3.033333333333333,-0.5111254827091188,0.5902356902356902
2018-09-02,2.6666666666666665,-0.5227474442034057,0.5957912457912458
2018-09-03,2.6,-0.48947311152111406,0.5624579124579124
2018-09-04,2.5,-0.45993795503269547,0.5457912457912458
2018-09-05,2.6666666666666665,-0.44674410164816636,0.5384383046147752
2018-09-06,2.966666666666667,-0.43654835327565494,0.5323776985541692
2018-09-07,3.1666666666666665,-0.4585669027841736,0.5601554763319468
2018-09-08,3.2333333333333334,-0.4588514921145289,0.5768221429986136
2018-09-09,3.2333333333333334,-0.4588514921145289,0.5768221429986136
2018-09-10,3.2333333333333334,-0.4588514921145289,0.5768221429986136
2018-09-11,3.2,-0.393707855252092,0.5434888096652802
2018-09-12,3.3,-0.36476257056759287,0.5301554763319469
2018-09-13,3.466666666666667,-0.3714153080261398,0.5501554763319468
2018-09-14,3.3,-0.3818253559281411,0.5557110318875025
2018-09-15,3.1666666666666665,-0.3485988519996387,0.5223776985541692
2018-09-16,3.1666666666666665,-0.3485389294634245,0.5223776985541692
2018-09-17,3.1333333333333333,-0.31527115130523664,0.4890443652208358
2018-09-18,3.2,-0.3202563327958169,0.5057110318875024
2018-09-19,3.3,-0.2710538210878752,0.48071103188750247
2018-09-20,3.033333333333333,-0.2702950420389555,0.4844147355912062
2018-09-21,3.033333333333333,-0.2689664515266798,0.4844147355912062
2018-09-22,3.033333333333333,-0.26896325075725536,0.4844147355912062
2018-09-23,2.966666666666667,-0.26868274633188866,0.4677480689245395
2018-09-24,2.6,-0.24738547320176077,0.44047534165181224
2018-09-25,2.533333333333333,-0.21459038471191041,0.4071420083184789
2018-09-26,2.1333333333333333,-0.1924978302420071,0.3793642305407011
2018-09-27,2.1333333333333333,-0.1924978302420071,0.3793642305407011
2018-09-28,2.1,-0.1592342462639899,0.3460308972073678
2018-09-29,2.1,-0.1592342462639899,0.3460308972073678
2018-09-30,2.566666666666667,-0.19161154067950928,0.3793642305407011
2018-10-01,3.3,-0.21813563569098923,0.4096672608437314
2018-10-02,3.3666666666666667,-0.2179134885176375,0.4096672608437314
2018-10-03,3.433333333333333,-0.25078103738073054,0.4430005941770647
2018-10-04,3.433333333333333,-0.2576435446445499,0.4430005941770647
2018-10-05,2.8666666666666667,-0.25514223011670173,0.4253535353535353
2018-10-06,2.5,-0.23284689852298598,0.39808080808080804
2018-10-07,2.3,-0.21082834901446731,0.37030303030303025
2018-10-08,2.2333333333333334,-0.210543759684112,0.3536363636363636
2018-10-09,2.3,-0.23916724425588679,0.3869696969696969
2018-10-10,2.3333333333333335,-0.21231567961011957,0.3869696969696969
2018-10-11,2.3,-0.2443521529638234,0.3869696969696969
2018-10-12,2.2333333333333334,-0.2722829454014828,0.40030303030303027
2018-10-13,2.1333333333333333,-0.2730281347900758,0.3969696969696969
2018-10-14,2.1,-0.23998347271185416,0.3636363636363636
2018-10-15,2.1333333333333333,-0.2733045036465059,0.3969696969696969
2018-10-16,2.1,-0.24006613839369315,0.3636363636363636
2018-10-17,2.1333333333333333,-0.27337191649974685,0.3969696969696969
2018-10-18,2.066666666666667,-0.2683867350091666,0.38030303030303025
2018-10-19,1.9333333333333333,-0.2845595533520112,0.37196969696969695
2018-10-20,1.9,-0.25969136107664603,0.3386363636363636
2018-10-21,1.7666666666666666,-0.2436740378409753,0.3136363636363636
2018-10-22,1.7333333333333334,-0.21035437979997493,0.2803030303030303
2018-10-23,1.7333333333333334,-0.21035437979997493,0.2803030303030303
2018-10-24,1.8333333333333333,-0.223985420982387,0.30252525252525253
2018-10-25,1.8666666666666667,-0.19119199049507213,0.30252525252525253
2018-10-26,1.8666666666666667,-0.19119199049507213,0.30252525252525253
2018-10-27,1.8666666666666667,-0.19119199049507213,0.30252525252525253
2018-10-28,1.8666666666666667,-0.19119199049507213,0.30252525252525253
2018-10-29,1.8666666666666667,-0.19119199049507213,0.30252525252525253
2018-10-30,1.4,-0.1588146960795528,0.2691919191919192
2018-10-31,0.6666666666666666,-0.13229060106807286,0.23888888888888887
2018-11-01,0.6333333333333333,-0.13225326140721638,0.23888888888888887
2018-11-02,0.5666666666666667,-0.09938571254412333,0.20555555555555555
2018-11-03,0.5333333333333333,-0.12168392340342203,0.20555555555555555
2018-11-04,0.5666666666666667,-0.08842227856318156,0.20555555555555555
2018-11-05,0.6,-0.1215713381767273,0.23888888888888887
2018-11-06,0.7,-0.13022159073087905,0.2611111111111111
2018-11-07,0.7,-0.13022159073087905,0.2611111111111111
2018-11-08,0.6333333333333333,-0.10159810615910425,0.22777777777777777
2018-11-09,0.6666666666666666,-0.0990519060028924,0.22777777777777777
2018-11-10,0.7,-0.13117829693688288,0.2611111111111111
2018-11-11,0.6,-0.09914088116751779,0.22777777777777777
2018-11-12,0.5333333333333333,-0.0917429543203778,0.2111111111111111
2018-11-13,0.5333333333333333,-0.0917429543203778,0.2111111111111111
2018-11-14,0.5,-0.05842192338572609,0.17777777777777776
2018-11-15,0.5,-0.05842192338572609,0.17777777777777776
2018-11-16,0.4666666666666667,-0.025116145279672424,0.14444444444444443
2018-11-17,0.4666666666666667,-0.025116145279672424,0.14444444444444443
2018-11-18,0.4666666666666667,-0.025116145279672424,0.14444444444444443
2018-11-19,0.5,-0.058413721786605,0.17777777777777776
2018-11-20,0.5,-0.058413721786605,0.17777777777777776
2018-11-21,0.6333333333333333,-0.09168991711404591,0.2111111111111111
2018-11-22,0.6333333333333333,-0.09168991711404591,0.2111111111111111
2018-11-23,0.6,-0.11132936709456974,0.2222222222222222
2018-11-24,0.5666666666666667,-0.1441227975818846,0.2222222222222222
2018-11-25,0.8,-0.16955990171621718,0.25079365079365074
2018-11-26,0.8333333333333334,-0.20165725922773756,0.2841269841269841
2018-11-27,0.8666666666666667,-0.2257123686491497,0.31746031746031744
2018-11-28,0.8666666666666667,-0.2257123686491497,0.31746031746031744
2018-11-29,0.8666666666666667,-0.2257123686491497,0.31746031746031744
2018-11-30,0.8666666666666667,-0.2257123686491497,0.31746031746031744
2018-12-01,0.8333333333333334,-0.22601241048366305,0.31746031746031744
2018-12-02,0.8333333333333334,-0.22601241048366305,0.31746031746031744
2018-12-03,0.8333333333333334,-0.22601241048366305,0.31746031746031744
2018-12-04,0.8,-0.2592740553239035,0.31746031746031744
2018-12-05,0.7666666666666667,-0.2261249957103578,0.2841269841269841
2018-12-06,0.6666666666666666,-0.21747474315620605,0.2619047619047619
2018-12-07,0.6666666666666666,-0.21747474315620605,0.2619047619047619
2018-12-08,0.6666666666666666,-0.21747474315620605,0.2619047619047619
2018-12-09,0.6333333333333333,-0.27944293362753736,0.29523809523809524
2018-12-10,0.6,-0.24731654269354683,0.2619047619047619
2018-12-11,0.6,-0.24731654269354683,0.2619047619047619
2018-12-12,0.7666666666666667,-0.27936394038654505,0.29523809523809524
2018-12-13,0.7666666666666667,-0.27936394038654505,0.29523809523809524
2018-12-14,0.8666666666666667,-0.31248269964778236,0.32857142857142857
2018-12-15,0.8666666666666667,-0.31248269964778236,0.32857142857142857
2018-12-16,0.8666666666666667,-0.31248269964778236,0.32857142857142857
2018-12-17,0.9333333333333333,-0.34573023507519374,0.3619047619047619
2018-12-18,1.0,-0.33952714293722125,0.3785714285714286
2018-12-19,0.9666666666666667,-0.30622956643028865,0.34523809523809523
2018-12-20,0.9666666666666667,-0.30622956643028865,0.34523809523809523
2018-12-21,0.8333333333333334,-0.27295337110284773,0.3119047619047619
2018-12-22,0.8333333333333334,-0.27295337110284773,0.3119047619047619
2018-12-23,0.7666666666666667,-0.23968287993991186,0.2785714285714286
2018-12-24,0.8,-0.2724382707429311,0.3119047619047619
2018-12-25,0.6333333333333333,-0.24524544225798714,0.3
2018-12-26,0.6,-0.21314808474646674,0.26666666666666666
2018-12-27,0.5666666666666667,-0.1890929753250546,0.23333333333333334
2018-12-28,0.5666666666666667,-0.1890929753250546,0.23333333333333334
2018-12-29,0.5666666666666667,-0.1890929753250546,0.23333333333333334
2018-12-30,0.6,-0.15640560335583156,0.23333333333333334
2018-12-31,0.5666666666666667,-0.12309332039621142,0.2
2019-01-01,0.7333333333333333,-0.14014823463228016,0.22666666666666666
2019-01-02,0.9,-0.14690930393007068,0.24666666666666665
2019-01-03,1.0666666666666667,-0.17913456545935738,0.28
2019-01-04,1.1333333333333333,-0.21210246867603727,0.31333333333333335
2019-01-05,1.1333333333333333,-0.21210246867603727,0.31333333333333335
2019-01-06,1.1333333333333333,-0.21210246867603727,0.31333333333333335
2019-01-07,1.1666666666666667,-0.24539104686843025,0.3466666666666667
2019-01-08,1.1333333333333333,-0.21282062119907805,0.31333333333333335
2019-01-09,1.1333333333333333,-0.21282062119907805,0.31333333333333335
2019-01-10,1.1333333333333333,-0.21282062119907805,0.31333333333333335
2019-01-11,0.9666666666666667,-0.18077322350607977,0.28
2019-01-12,0.9666666666666667,-0.18077322350607977,0.28
2019-01-13,0.8666666666666667,-0.14765446424484255,0.24666666666666667
2019-01-14,0.9,-0.18075900316238405,0.28
2019-01-15,0.9666666666666667,-0.18585100611050925,0.2966666666666667
2019-01-16,0.9,-0.15260347068309785,0.26333333333333336
2019-01-17,0.8333333333333334,-0.15880656282107036,0.24666666666666667
2019-01-18,0.9666666666666667,-0.19205962012211483,0.28
2019-01-19,1.0,-0.22516992082198461,0.31333333333333335
2019-01-20,1.0666666666666667,-0.258418266872565,0.3466666666666667
2019-01-21,1.0666666666666667,-0.258418266872565,0.3466666666666667
2019-01-22,1.0666666666666667,-0.258418266872565,0.3466666666666667
2019-01-23,1.0333333333333334,-0.22566287606954574,0.31333333333333335
2019-01-24,0.9666666666666667,-0.22741860042015713,0.2966666666666667
2019-01-25,0.9666666666666667,-0.22741860042015713,0.2966666666666667
2019-01-26,0.9666666666666667,-0.22741860042015713,0.2966666666666667
2019-01-27,1.0333333333333334,-0.22928666561841965,0.31333333333333335
2019-01-28,1.0333333333333334,-0.22928666561841965,0.31333333333333335
2019-01-29,1.1333333333333333,-0.27848300874233245,0.3383333333333333
2019-01-30,1.2,-0.3110402518510818,0.3716666666666667
2019-01-31,1.0333333333333334,-0.2939853376150131,0.345
2019-02-01,0.8666666666666667,-0.2872242683172226,0.325
2019-02-02,0.7,-0.2549990067879359,0.2916666666666667
2019-02-03,0.6333333333333333,-0.222031103571256,0.25833333333333336
2019-02-04,0.6333333333333333,-0.222031103571256,0.25833333333333336
2019-02-05,0.8333333333333334,-0.2544134507576625,0.2916666666666667
2019-02-06,0.8,-0.22112487256526947,0.25833333333333336
2019-02-07,0.8,-0.22112487256526947,0.25833333333333336
2019-02-08,0.8,-0.22112487256526947,0.25833333333333336
2019-02-09,0.8,-0.22112487256526947,0.25833333333333336
2019-02-10,0.8,-0.22112487256526947,0.25833333333333336
2019-02-11,0.8,-0.22112487256526947,0.25833333333333336
2019-02-12,0.8,-0.22112487256526947,0.25833333333333336
2019-02-13,0.7666666666666667,-0.18802033364772797,0.225
2019-02-14,0.7,-0.18292833069960276,0.20833333333333334
2019-02-15,0.9333333333333333,-0.17815985182921093,0.2226190476190476
2019-02-16,0.9333333333333333,-0.17815985182921093,0.2226190476190476
2019-02-17,0.8,-0.14490679452816646,0.18928571428571425
2019-02-18,0.7666666666666667,-0.11179649382829668,0.15595238095238093
2019-02-19,0.7333333333333333,-0.11186723361412686,0.15595238095238093
2019-02-20,0.7666666666666667,-0.14511740058660508,0.18928571428571425
2019-02-21,0.7666666666666667,-0.14511740058660508,0.18928571428571425
2019-02-22,0.7666666666666667,-0.14511740058660508,0.18928571428571425
2019-02-23,0.7666666666666667,-0.14511740058660508,0.18928571428571425
2019-02-24,0.7666666666666667,-0.14511740058660508,0.18928571428571425
2019-02-25,0.7666666666666667,-0.14511740058660508,0.18928571428571425
2019-02-26,0.7,-0.14324933538834253,0.1726190476190476
2019-02-27,0.7333333333333333,-0.1763794705271721,0.20595238095238094
2019-02-28,0.6,-0.1598704993724823,0.18095238095238092
2019-03-01,0.5333333333333333,-0.12731325626373294,0.1476190476190476
2019-03-02,0.5333333333333333,-0.12731325626373294,0.1476190476190476
2019-03-03,0.5333333333333333,-0.12731325626373294,0.1476190476190476
2019-03-04,0.5666666666666667,-0.09417746663093568,0.1476190476190476
2019-03-05,0.5666666666666667,-0.09417746663093568,0.1476190476190476
2019-03-06,0.5666666666666667,-0.09417746663093568,0.1476190476190476
2019-03-07,0.36666666666666664,-0.06179511944452923,0.11428571428571427
2019-03-08,0.36666666666666664,-0.06179511944452923,0.11428571428571427
2019-03-09,0.36666666666666664,-0.06179511944452923,0.11428571428571427
2019-03-10,0.36666666666666664,-0.06179511944452923,0.11428571428571427
2019-03-11,0.36666666666666664,-0.06179511944452923,0.11428571428571427
2019-03-12,0.36666666666666664,-0.06179511944452923,0.11428571428571427
2019-03-13,0.36666666666666664,-0.06179511944452923,0.11428571428571427
2019-03-14,0.36666666666666664,-0.06179511944452923,0.11428571428571427
2019-03-15,0.36666666666666664,-0.06179511944452923,0.11428571428571427
2019-03-16,0.4,-0.095117457707723,0.1476190476190476
2019-03-17,0.2,-0.1329821010430654,0.16666666666666666
2019-03-18,0.23333333333333334,-0.16627182165781657,0.2
2019-03-19,0.23333333333333334,-0.16627182165781657,0.2
2019-03-20,0.23333333333333334,-0.16627182165781657,0.2
2019-03-21,0.2,-0.13295273582140607,0.16666666666666666
2019-03-22,0.16666666666666666,-0.09970256884892784,0.13333333333333333
2019-03-23,0.16666666666666666,-0.09970256884892784,0.13333333333333333
2019-03-24,0.16666666666666666,-0.09970256884892784,0.13333333333333333
2019-03-25,0.16666666666666666,-0.09970256884892784,0.13333333333333333
2019-03-26,0.16666666666666666,-0.09970256884892784,0.13333333333333333
2019-03-27,0.16666666666666666,-0.09970256884892784,0.13333333333333333
2019-03-28,0.16666666666666666,-0.09970256884892784,0.13333333333333333
2019-03-29,0.13333333333333333,-0.06657243371009829,0.1
2019-03-30,0.13333333333333333,-0.06657243371009829,0.1
2019-03-31,0.13333333333333333,-0.06657243371009829,0.1
2019-04-01,0.13333333333333333,-0.06657243371009829,0.1
2019-04-02,0.13333333333333333,-0.06657243371009829,0.1
2019-04-03,0.1,-0.09970822334289552,0.1
2019-04-04,0.1,-0.09970822334289552,0.1
2019-04-05,0.1,-0.09970822334289552,0.1
2019-04-06,0.1,-0.09970822334289552,0.1
2019-04-07,0.16666666666666666,-0.06786418954531354,0.1
2019-04-08,0.2,-0.10118367671966554,0.13333333333333333
2019-04-09,0.2,-0.10118367671966554,0.13333333333333333
2019-04-10,0.23333333333333334,-0.13210859894752505,0.16666666666666666
2019-04-11,0.3,-0.16372537314891816,0.2
2019-04-12,0.3333333333333333,-0.1970492313305537,0.23333333333333334
2019-04-13,0.3333333333333333,-0.1970492313305537,0.23333333333333334
2019-04-14,0.3333333333333333,-0.1970492313305537,0.23333333333333334
2019-04-15,0.3,-0.16372689306735994,0.2
2019-04-16,0.43333333333333335,-0.12519274175167086,0.18
2019-04-17,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-18,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-19,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-20,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-21,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-22,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-23,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-24,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-25,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-26,0.4666666666666667,-0.12522378285725913,0.18000000000000002
2019-04-27,0.5,-0.09314333120981853,0.18000000000000002
2019-04-28,0.5666666666666667,-0.12638129015763602,0.21333333333333335
2019-04-29,0.5666666666666667,-0.12638129015763602,0.21333333333333335
2019-04-30,0.5666666666666667,-0.12638129015763602,0.21333333333333335
2019-05-01,0.5666666666666667,-0.12638129015763602,0.21333333333333335
2019-05-02,0.5666666666666667,-0.12638129015763602,0.21333333333333335
2019-05-03,0.5666666666666667,-0.12638129015763602,0.21333333333333335
2019-05-04,0.6333333333333333,-0.13089944044748944,0.23
2019-05-05,0.6333333333333333,-0.13089944044748944,0.23
2019-05-06,0.6333333333333333,-0.13089944044748944,0.23
2019-05-07,0.5666666666666667,-0.16274347424507143,0.23
2019-05-08,0.5333333333333333,-0.12942398707071942,0.19666666666666668
2019-05-09,0.5333333333333333,-0.12942398707071942,0.19666666666666668
2019-05-10,0.5,-0.09849906484285992,0.16333333333333336
2019-05-11,0.4666666666666667,-0.09997495432694754,0.16333333333333336
2019-05-12,0.43333333333333335,-0.066651096145312,0.13
2019-05-13,0.43333333333333335,-0.06665109614531199,0.12999999999999998
2019-05-14,0.6,-0.08675173699855805,0.15666666666666665
2019-05-15,1.2,-0.11272206209324025,0.1862962962962963
2019-05-16,1.0333333333333334,-0.11816004894397877,0.17296296296296296
2019-05-17,0.9666666666666667,-0.08483928722363933,0.1396296296296296
2019-05-18,1.0,-0.1175719150128188,0.17296296296296293
2019-05-19,1.0,-0.1175719150128188,0.17296296296296293
2019-05-20,1.0333333333333334,-0.14821197074872478,0.20629629629629628
2019-05-21,1.0333333333333334,-0.14821197074872478,0.20629629629629628
2019-05-22,1.0333333333333334,-0.14821197074872478,0.20629629629629628
